"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"144","2015","10","Rajasthan","Bhilwara","1783.0","-1.0","1525.0","1385.0","1249.0","1455.0","-1.0","1517.0","5354.0","-1.0","4077.0","8716.0","3515.0","3212.0","2327.0","3569.0","4493.0"
"144","2016","10","Rajasthan","Bhilwara","1443.0","-1.0","1661.0","1384.0","1468.0","1514.0","-1.0","1391.0","4821.0","-1.0","4104.0","7453.0","3670.0","3175.0","3508.0","3791.0","4942.0"
"145","1966","10","Rajasthan","Bikaner","-1.0","-1.0","121.3","62.3","72.3","-1.0","-1.0","-1.0","73.8","-1.0","-1.0","199.5","-1.0","-1.0","-1.0","-1.0","-1.0"
"145","1967","10","Rajasthan","Bikaner","-1.0","-1.0","92.5","70.0","80.0","-1.0","-1.0","68.0","85.0","-1.0","-1.0","170.0","200.0","-1.0","-1.0","-1.0","-1.0"
"145","1968","10","Rajasthan","Bikaner","-1.0","-1.0","115.0","66.0","80.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","290.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"145","1969","10","Rajasthan","Bikaner","-1.0","-1.0","115.0","80.0","95.0","-1.0","-1.0","87.0","120.0","-1.0","-1.0","-1.0","190.0","-1.0","-1.0","-1.0","-1.0"
"145","1970","10","Rajasthan","Bikaner","-1.0","-1.0","-1.0","75.0","72.0","-1.0","-1.0","70.0","100.0","-1.0","-1.0","262.0","250.0","-1.0","-1.0","-1.0","-1.0"
"145","1971","10","Rajasthan","Bikaner","-1.0","-1.0","95.0","62.0","60.0","-1.0","-1.0","85.0","98.0","-1.0","-1.0","200.0","250.0","-1.0","-1.0","-1.0","-1.0"
"145","1972","10","Rajasthan","Bikaner","240.0","-1.0","110.0","66.0","100.0","-1.0","-1.0","110.0","120.0","-1.0","-1.0","-1.0","230.0","-1.0","-1.0","-1.0","300.0"
"145","1973","10","Rajasthan","Bikaner","240.0","-1.0","-1.0","125.0","115.0","100.0","-1.0","122.0","-1.0","225.0","-1.0","350.0","450.0","-1.0","-1.0","-1.0","250.0"
"145","1974","10","Rajasthan","Bikaner","350.0","-1.0","170.0","185.0","210.0","110.0","-1.0","136.0","200.0","-1.0","-1.0","450.0","225.0","-1.0","-1.0","250.0","250.0"
"145","1975","10","Rajasthan","Bikaner","-1.0","-1.0","115.1","99.6","108.8","-1.0","-1.0","83.8","122.7","-1.0","243.0","325.2","243.0","-1.0","-1.0","250.0","-1.0"
"145","1976","10","Rajasthan","Bikaner","348.0","-1.0","128.3","90.0","110.9","-1.0","-1.0","90.0","145.0","-1.0","-1.0","347.4","375.0","-1.0","-1.0","230.0","-1.0"
"145","1977","10","Rajasthan","Bikaner","360.0","-1.0","143.3","-1.0","123.8","-1.0","-1.0","-1.0","182.5","-1.0","-1.0","401.3","396.5","-1.0","-1.0","150.0","-1.0"
"145","1978","10","Rajasthan","Bikaner","-1.0","171.8","132.4","116.0","117.5","-1.0","-1.0","-1.0","214.0","-1.0","-1.0","396.6","318.3","-1.0","-1.0","-1.0","-1.0"
"145","1979","10","Rajasthan","Bikaner","-1.0","-1.0","152.5","136.5","132.9","-1.0","-1.0","-1.0","253.7","-1.0","309.4","483.7","404.0","-1.0","-1.0","-1.0","-1.0"
"145","1980","10","Rajasthan","Bikaner","-1.0","-1.0","166.4","154.0","138.0","-1.0","-1.0","-1.0","346.9","-1.0","319.4","488.7","449.8","-1.0","-1.0","-1.0","-1.0"
"145","1981","10","Rajasthan","Bikaner","330.0","-1.0","202.0","160.0","171.5","-1.0","-1.0","138.0","312.7","-1.0","344.5","600.0","389.0","-1.0","-1.0","-1.0","-1.0"
"145","1982","10","Rajasthan","Bikaner","400.0","-1.0","194.0","200.0","162.0","-1.0","-1.0","110.0","298.0","-1.0","375.0","647.0","380.0","-1.0","-1.0","-1.0","-1.0"
"145","1983","10","Rajasthan","Bikaner","355.0","177.5","-1.0","190.0","145.8","-1.0","-1.0","-1.0","-1.0","-1.0","468.0","744.0","433.9","-1.0","458.3","-1.0","-1.0"
"145","1984","10","Rajasthan","Bikaner","362.5","177.5","210.0","185.0","161.3","-1.0","-1.0","-1.0","400.0","-1.0","-1.0","-1.0","443.3","-1.0","-1.0","-1.0","-1.0"
"145","1985","10","Rajasthan","Bikaner","-1.0","-1.0","188.0","192.5","213.0","-1.0","-1.0","-1.0","389.0","-1.0","455.0","708.2","425.0","-1.0","-1.0","-1.0","-1.0"
"145","1986","10","Rajasthan","Bikaner","-1.0","-1.0","188.7","200.0","203.8","-1.0","-1.0","137.0","398.5","-1.0","584.0","724.0","604.7","-1.0","-1.0","-1.0","422.0"
"145","1987","10","Rajasthan","Bikaner","-1.0","-1.0","228.0","225.0","-1.0","-1.0","-1.0","242.5","529.0","-1.0","746.0","-1.0","681.5","-1.0","-1.0","-1.0","-1.0"
"145","1988","10","Rajasthan","Bikaner","-1.0","-1.0","204.0","-1.0","-1.0","-1.0","-1.0","172.0","534.0","-1.0","-1.0","-1.0","549.0","-1.0","-1.0","-1.0","-1.0"
"145","1989","10","Rajasthan","Bikaner","-1.0","-1.0","250.8","-1.0","165.0","-1.0","-1.0","200.0","619.3","-1.0","552.0","923.0","717.1","-1.0","-1.0","-1.0","-1.0"
"145","1990","10","Rajasthan","Bikaner","-1.0","-1.0","266.0","261.0","237.0","-1.0","-1.0","260.0","691.0","-1.0","1068.0","1260.0","803.0","-1.0","-1.0","-1.0","789.0"
"145","1991","10","Rajasthan","Bikaner","-1.0","-1.0","348.0","365.0","415.0","-1.0","-1.0","336.0","626.0","-1.0","1163.0","-1.0","970.0","-1.0","-1.0","-1.0","948.0"
"145","1992","10","Rajasthan","Bikaner","-1.0","-1.0","350.0","307.0","279.0","-1.0","-1.0","320.0","719.0","-1.0","919.0","1139.0","989.0","-1.0","-1.0","-1.0","832.0"
"145","1993","10","Rajasthan","Bikaner","-1.0","-1.0","423.0","509.0","391.0","-1.0","-1.0","354.0","1011.0","-1.0","1030.0","1279.0","1001.0","-1.0","-1.0","-1.0","-1.0"
"145","1994","10","Rajasthan","Bikaner","-1.0","-1.0","423.0","362.0","377.0","-1.0","-1.0","338.0","925.0","-1.0","1138.0","1595.0","1032.0","-1.0","-1.0","-1.0","1751.0"
"145","1995","10","Rajasthan","Bikaner","-1.0","-1.0","438.0","455.0","482.0","-1.0","-1.0","370.0","891.0","-1.0","1361.0","1999.0","1049.0","-1.0","-1.0","-1.0","1821.0"
"145","1996","10","Rajasthan","Bikaner","-1.0","-1.0","548.0","437.0","460.0","-1.0","-1.0","401.0","1222.0","-1.0","1200.0","1637.0","1040.0","-1.0","-1.0","-1.0","-1.0"
"145","1997","10","Rajasthan","Bikaner","-1.0","-1.0","568.0","442.0","435.0","-1.0","-1.0","433.0","1026.0","-1.0","959.0","1532.0","1314.0","-1.0","-1.0","-1.0","1586.0"
"145","1998","10","Rajasthan","Bikaner","-1.0","-1.0","588.0","493.0","533.0","-1.0","-1.0","455.0","1111.0","-1.0","1480.0","2167.0","1225.0","-1.0","-1.0","-1.0","1991.0"
"145","1999","10","Rajasthan","Bikaner","-1.0","-1.0","669.0","641.0","-1.0","-1.0","-1.0","602.0","1333.0","-1.0","1355.0","2260.0","1089.0","-1.0","-1.0","-1.0","1550.0"
"145","2000","10","Rajasthan","Bikaner","-1.0","-1.0","646.0","430.0","518.0","-1.0","-1.0","553.0","1737.0","-1.0","1300.0","1935.0","1133.0","-1.0","1133.0","-1.0","1587.0"
"145","2001","10","Rajasthan","Bikaner","-1.0","-1.0","672.0","761.0","414.0","-1.0","-1.0","509.0","1518.0","-1.0","1268.0","1793.0","1204.0","867.0","-1.0","-1.0","1704.0"
"145","2002","10","Rajasthan","Bikaner","-1.0","-1.0","661.0","-1.0","743.0","-1.0","-1.0","550.0","1547.0","-1.0","1449.0","2118.0","1680.0","-1.0","-1.0","-1.0","1729.0"
"145","2003","10","Rajasthan","Bikaner","-1.0","-1.0","675.0","-1.0","512.0","-1.0","-1.0","499.0","1393.0","-1.0","1576.0","2464.0","1595.0","1402.0","1594.0","-1.0","1818.0"
"145","2004","10","Rajasthan","Bikaner","-1.0","-1.0","682.0","619.0","578.0","-1.0","-1.0","559.0","1430.0","-1.0","1605.0","2573.0","1396.0","-1.0","-1.0","-1.0","1678.0"
"145","2005","10","Rajasthan","Bikaner","-1.0","-1.0","875.0","645.0","732.0","-1.0","-1.0","629.0","1974.0","-1.0","1555.0","2529.0","1530.0","-1.0","-1.0","-1.0","1687.0"
"145","2006","10","Rajasthan","Bikaner","-1.0","-1.0","933.0","699.0","746.0","-1.0","-1.0","700.0","2082.0","-1.0","2012.0","3164.0","1741.0","-1.0","-1.0","-1.0","1748.0"
"145","2007","10","Rajasthan","Bikaner","-1.0","-1.0","1032.0","755.0","729.0","-1.0","-1.0","946.0","2328.0","-1.0","2394.0","3570.0","2237.0","-1.0","-1.0","-1.0","2057.0"
"145","2008","10","Rajasthan","Bikaner","-1.0","-1.0","1123.0","766.0","780.0","752.0","-1.0","798.0","2285.0","3669.0","2074.0","4159.0","2230.0","2281.0","2668.0","2207.0","2888.0"
"145","2009","10","Rajasthan","Bikaner","-1.0","-1.0","1267.0","1061.0","1223.0","-1.0","-1.0","1069.0","2488.0","3687.0","2780.0","5465.0","2148.0","-1.0","-1.0","-1.0","3113.0"
"145","2010","10","Rajasthan","Bikaner","-1.0","-1.0","1164.0","2293.0","894.0","-1.0","-1.0","993.0","2132.0","-1.0","2414.0","3927.0","2284.0","-1.0","-1.0","-1.0","4100.0"
"145","2011","10","Rajasthan","Bikaner","-1.0","-1.0","1280.0","-1.0","874.0","-1.0","-1.0","1224.0","3694.0","-1.0","2999.0","3534.0","3237.0","-1.0","-1.0","-1.0","4413.0"
"145","2012","10","Rajasthan","Bikaner","2075.0","-1.0","1499.0","-1.0","1285.0","-1.0","-1.0","1172.0","3335.0","-1.0","4859.0","8585.0","2768.0","-1.0","-1.0","-1.0","4561.0"
"145","2013","10","Rajasthan","Bikaner","2080.0","-1.0","1457.0","-1.0","1334.0","-1.0","-1.0","1105.0","-1.0","-1.0","3197.0","8204.0","2986.0","-1.0","-1.0","-1.0","4563.0"
"145","2014","10","Rajasthan","Bikaner","2760.0","-1.0","1443.0","-1.0","1295.0","-1.0","-1.0","1066.0","3581.0","-1.0","3599.0","8017.0","3297.0","-1.0","-1.0","-1.0","4390.0"
"145","2015","10","Rajasthan","Bikaner","-1.0","-1.0","1727.0","-1.0","1390.0","-1.0","-1.0","1371.0","5366.0","-1.0","3849.0","6188.0","3560.0","-1.0","-1.0","-1.0","-1.0"
"145","2016","10","Rajasthan","Bikaner","-1.0","-1.0","-1.0","-1.0","1590.0","-1.0","-1.0","-1.0","-1.0","-1.0","3955.0","5486.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"146","1966","10","Rajasthan","Bundi","261.3","-1.0","104.9","66.1","74.3","65.6","-1.0","72.1","73.4","115.0","130.1","207.9","154.3","100.0","166.8","109.9","241.7"
"146","1967","10","Rajasthan","Bundi","147.1","-1.0","87.5","47.5","70.0","52.5","-1.0","72.5","72.5","77.5","93.6","167.5","87.5","-1.0","110.0","200.0","240.0"
"146","1968","10","Rajasthan","Bundi","150.0","-1.0","85.0","62.5","72.5","62.5","-1.0","66.3","87.3","98.3","100.0","200.0","140.0","-1.0","126.3","113.8","200.0"
"146","1969","10","Rajasthan","Bundi","150.0","-1.0","85.0","70.0","65.0","65.0","-1.0","65.0","85.0","150.0","100.0","225.0","215.0","-1.0","175.0","85.0","242.0"
"146","1970","10","Rajasthan","Bundi","130.0","-1.0","82.5","58.0","62.0","52.0","-1.0","52.5","82.5","62.5","105.0","185.0","210.0","-1.0","125.0","57.5","415.0"
"146","1971","10","Rajasthan","Bundi","155.0","-1.0","93.0","73.0","53.0","58.0","-1.0","51.0","93.0","85.0","155.0","230.0","190.0","-1.0","158.0","165.0","500.0"
"146","1972","10","Rajasthan","Bundi","-1.0","-1.0","90.0","61.0","-1.0","62.0","-1.0","76.0","95.0","85.0","112.0","-1.0","-1.0","-1.0","130.0","175.0","275.0"
"146","1973","10","Rajasthan","Bundi","125.0","-1.0","140.0","125.0","113.0","113.0","-1.0","132.0","225.0","-1.0","200.0","225.0","-1.0","-1.0","275.0","-1.0","350.0"
"146","1974","10","Rajasthan","Bundi","333.0","-1.0","155.0","160.0","165.0","140.0","-1.0","127.0","175.0","200.0","275.0","425.0","220.0","-1.0","265.0","140.0","-1.0"
"146","1975","10","Rajasthan","Bundi","253.0","-1.0","101.0","77.1","98.0","76.8","-1.0","56.0","105.0","116.0","150.3","317.0","185.0","-1.0","200.0","141.0","-1.0"
"146","1976","10","Rajasthan","Bundi","300.0","-1.0","105.0","79.0","90.0","83.0","-1.0","81.0","163.0","150.0","185.0","381.0","208.0","-1.0","237.0","176.0","-1.0"
"146","1977","10","Rajasthan","Bundi","189.0","93.0","112.0","99.0","-1.0","112.0","-1.0","84.0","178.0","290.0","253.6","330.0","207.6","-1.0","200.0","100.0","-1.0"
"146","1978","10","Rajasthan","Bundi","202.0","94.0","113.0","112.5","96.5","98.0","-1.0","81.8","179.3","-1.0","232.5","341.5","216.3","-1.0","287.0","-1.0","-1.0"
"146","1979","10","Rajasthan","Bundi","340.0","122.0","136.0","113.0","119.0","124.0","-1.0","110.0","232.0","-1.0","243.0","432.0","301.0","-1.0","325.0","-1.0","-1.0"
"146","1980","10","Rajasthan","Bundi","345.0","126.8","151.0","131.3","132.5","130.0","-1.0","123.3","306.3","310.0","334.7","533.3","366.0","-1.0","341.7","260.0","-1.0"
"146","1981","10","Rajasthan","Bundi","306.2","212.5","158.6","132.0","136.3","145.2","-1.0","115.9","238.4","252.0","381.0","635.4","439.0","150.0","400.0","250.0","-1.0"
"146","1982","10","Rajasthan","Bundi","215.5","150.0","177.0","141.7","133.8","159.6","-1.0","145.0","280.0","-1.0","454.2","602.8","365.0","-1.0","465.0","-1.0","-1.0"
"146","1983","10","Rajasthan","Bundi","382.1","161.3","151.0","131.2","121.2","133.7","-1.0","137.4","367.6","282.5","422.8","643.6","433.9","-1.0","458.3","-1.0","-1.0"
"146","1984","10","Rajasthan","Bundi","402.0","195.0","160.0","123.7","-1.0","124.0","-1.0","132.5","402.0","280.0","-1.0","-1.0","376.3","-1.0","396.7","288.3","-1.0"
"146","1985","10","Rajasthan","Bundi","425.8","180.0","-1.0","157.6","149.3","165.6","-1.0","-1.0","-1.0","-1.0","438.2","679.5","-1.0","-1.0","-1.0","-1.0","-1.0"
"146","1986","10","Rajasthan","Bundi","465.8","225.0","207.4","203.9","140.0","187.9","-1.0","131.0","333.5","-1.0","480.0","-1.0","671.7","-1.0","742.3","-1.0","-1.0"
"146","1987","10","Rajasthan","Bundi","649.7","365.0","259.9","201.5","212.5","199.3","-1.0","196.0","540.0","-1.0","625.0","1212.0","701.0","-1.0","879.2","443.0","1434.0"
"146","1988","10","Rajasthan","Bundi","589.5","309.3","289.5","205.3","175.8","182.9","-1.0","185.9","592.2","-1.0","456.5","927.2","516.5","-1.0","601.6","-1.0","-1.0"
"146","1989","10","Rajasthan","Bundi","438.8","530.0","288.2","205.3","175.8","182.9","-1.0","192.7","653.5","-1.0","561.8","1109.0","607.5","-1.0","638.4","-1.0","-1.0"
"146","1990","10","Rajasthan","Bundi","632.0","381.0","295.0","215.0","196.0","208.0","-1.0","256.0","627.0","-1.0","943.0","1371.0","855.0","-1.0","956.0","-1.0","-1.0"
"146","1991","10","Rajasthan","Bundi","1100.0","573.0","411.0","301.0","310.0","324.0","-1.0","345.0","724.0","906.0","979.0","1449.0","864.0","-1.0","834.0","403.0","-1.0"
"146","1992","10","Rajasthan","Bundi","780.0","577.0","396.0","261.0","296.0","276.0","-1.0","240.0","717.0","-1.0","994.0","1234.0","829.0","-1.0","820.0","607.0","-1.0"
"146","1993","10","Rajasthan","Bundi","687.0","490.0","440.0","283.0","346.0","305.0","-1.0","381.0","1040.0","-1.0","955.0","1325.0","976.0","-1.0","1016.0","713.0","-1.0"
"146","1994","10","Rajasthan","Bundi","1165.0","565.0","430.0","-1.0","370.0","409.0","-1.0","364.0","813.0","1018.0","1046.0","1634.0","1058.0","-1.0","1145.0","788.0","-1.0"
"146","1995","10","Rajasthan","Bundi","1329.0","570.0","-1.0","501.0","403.0","397.0","-1.0","-1.0","-1.0","-1.0","1172.0","2315.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"146","1996","10","Rajasthan","Bundi","826.0","534.0","529.0","434.0","548.0","477.0","-1.0","456.0","1163.0","1135.0","1144.0","2022.0","1074.0","-1.0","1108.0","-1.0","-1.0"
"146","1997","10","Rajasthan","Bundi","1219.0","-1.0","-1.0","502.0","500.0","413.0","-1.0","-1.0","-1.0","-1.0","1156.0","2045.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"146","1998","10","Rajasthan","Bundi","-1.0","854.0","711.0","450.0","440.0","484.0","-1.0","457.0","1012.0","-1.0","1189.0","2123.0","1187.0","-1.0","1254.0","912.0","-1.0"
"146","1999","10","Rajasthan","Bundi","-1.0","870.0","613.0","725.0","610.0","525.0","-1.0","560.0","1108.0","1407.0","1280.0","2200.0","1050.0","-1.0","1183.0","1045.0","-1.0"
"146","2000","10","Rajasthan","Bundi","-1.0","639.0","-1.0","552.0","452.0","476.0","-1.0","-1.0","-1.0","-1.0","1154.0","1809.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"146","2001","10","Rajasthan","Bundi","-1.0","-1.0","611.0","542.0","416.0","426.0","-1.0","462.0","1437.0","1434.0","1258.0","1774.0","1164.0","-1.0","1385.0","-1.0","4285.0"
"146","2002","10","Rajasthan","Bundi","-1.0","-1.0","663.0","581.0","603.0","586.0","-1.0","530.0","1586.0","-1.0","1494.0","2095.0","1678.0","-1.0","1682.0","-1.0","-1.0"
"146","2003","10","Rajasthan","Bundi","-1.0","-1.0","654.0","472.0","354.0","452.0","-1.0","504.0","1444.0","1442.0","1477.0","2743.0","1791.0","1402.0","1902.0","-1.0","-1.0"
"146","2004","10","Rajasthan","Bundi","1276.0","820.0","685.0","512.0","443.0","525.0","-1.0","576.0","1471.0","-1.0","1685.0","3271.0","1508.0","-1.0","1905.0","-1.0","-1.0"
"146","2005","10","Rajasthan","Bundi","1189.0","-1.0","810.0","897.0","521.0","610.0","-1.0","707.0","1828.0","-1.0","1527.0","2536.0","1440.0","-1.0","1637.0","-1.0","-1.0"
"146","2006","10","Rajasthan","Bundi","1352.0","-1.0","879.0","813.0","610.0","719.0","-1.0","651.0","2078.0","-1.0","1729.0","2864.0","1802.0","-1.0","1840.0","-1.0","-1.0"
"146","2007","10","Rajasthan","Bundi","2102.0","-1.0","1038.0","1025.0","607.0","748.0","-1.0","1034.0","2437.0","-1.0","2316.0","4567.0","2641.0","-1.0","2967.0","-1.0","-1.0"
"146","2008","10","Rajasthan","Bundi","2321.0","-1.0","1074.0","881.0","676.0","743.0","-1.0","879.0","2202.0","3669.0","2416.0","5708.0","2187.0","2281.0","2778.0","1952.0","-1.0"
"146","2009","10","Rajasthan","Bundi","2732.0","-1.0","1197.0","1265.0","1182.0","965.0","-1.0","1042.0","2237.0","3687.0","2065.0","5574.0","2369.0","-1.0","3105.0","-1.0","-1.0"
"146","2010","10","Rajasthan","Bundi","1862.0","-1.0","1132.0","1002.0","858.0","938.0","-1.0","1008.0","2173.0","-1.0","2775.0","4951.0","2340.0","-1.0","2734.0","2435.0","-1.0"
"146","2011","10","Rajasthan","Bundi","1646.0","-1.0","1148.0","931.0","808.0","1057.0","-1.0","1116.0","3356.0","-1.0","2640.0","5031.0","3244.0","-1.0","2898.0","2586.0","-1.0"
"146","2012","10","Rajasthan","Bundi","2976.0","1830.0","1508.0","-1.0","1294.0","1390.0","-1.0","1124.0","3193.0","-1.0","-1.0","7958.0","3165.0","-1.0","-1.0","2771.0","-1.0"
"146","2013","10","Rajasthan","Bundi","3192.0","-1.0","1564.0","-1.0","1318.0","1239.0","-1.0","1173.0","-1.0","-1.0","3400.0","11042.0","3161.0","-1.0","-1.0","3500.0","-1.0"
"146","2014","10","Rajasthan","Bundi","1615.0","-1.0","1400.0","2295.0","1251.0","1278.0","-1.0","1151.0","3696.0","-1.0","4540.0","10395.0","3558.0","-1.0","-1.0","-1.0","-1.0"
"146","2015","10","Rajasthan","Bundi","2231.0","-1.0","1623.0","1803.0","1444.0","1429.0","-1.0","1410.0","4975.0","9160.0","5023.0","7485.0","3747.0","-1.0","-1.0","-1.0","-1.0"
"147","1966","10","Rajasthan","Chittorgarh","223.2","-1.0","113.6","79.3","-1.0","77.2","-1.0","82.3","73.6","96.0","136.6","191.2","-1.0","-1.0","153.2","117.9","253.6"
"147","1967","10","Rajasthan","Chittorgarh","160.5","-1.0","85.0","69.6","-1.0","58.8","-1.0","74.9","74.9","96.3","107.0","195.0","115.0","-1.0","107.0","190.0","302.3"
"147","1968","10","Rajasthan","Chittorgarh","173.9","-1.0","117.0","80.3","-1.0","66.9","-1.0","83.2","83.2","115.0","133.8","200.0","197.5","-1.0","144.6","133.6","225.0"
"147","1969","10","Rajasthan","Chittorgarh","185.0","-1.0","98.0","70.0","50.0","65.0","-1.0","88.0","88.0","118.0","160.0","200.0","-1.0","-1.0","166.0","87.0","200.0"
"147","1970","10","Rajasthan","Chittorgarh","200.0","-1.0","65.0","-1.0","50.0","55.0","-1.0","75.0","75.0","70.0","160.0","225.0","150.0","157.0","140.0","80.0","375.0"
"147","1971","10","Rajasthan","Chittorgarh","150.0","-1.0","75.0","70.0","-1.0","60.0","-1.0","60.0","80.0","-1.0","140.0","200.0","155.0","150.0","150.0","-1.0","-1.0"
"147","1972","10","Rajasthan","Chittorgarh","250.0","-1.0","100.0","72.0","-1.0","-1.0","-1.0","75.0","125.0","100.0","150.0","300.0","200.0","250.0","175.0","150.0","175.0"
"147","1973","10","Rajasthan","Chittorgarh","250.0","-1.0","137.0","140.0","120.0","140.0","-1.0","110.0","170.0","150.0","250.0","350.0","300.0","250.0","250.0","150.0","350.0"
"147","1974","10","Rajasthan","Chittorgarh","350.0","-1.0","150.0","147.0","125.0","150.0","-1.0","120.0","170.0","175.0","275.0","300.0","200.0","-1.0","250.0","140.0","375.0"
"147","1975","10","Rajasthan","Chittorgarh","305.0","-1.0","102.0","79.0","100.0","71.0","-1.0","62.0","105.0","141.0","169.0","278.0","188.0","-1.0","168.0","162.0","559.4"
"147","1976","10","Rajasthan","Chittorgarh","279.0","-1.0","117.0","91.0","-1.0","83.0","-1.0","91.0","122.0","151.0","220.0","348.0","314.0","-1.0","269.0","166.0","573.0"
"147","1977","10","Rajasthan","Chittorgarh","276.0","122.0","120.0","94.0","-1.0","107.0","-1.0","98.0","173.0","185.0","252.0","343.0","338.0","-1.0","271.0","137.0","736.0"
"147","1978","10","Rajasthan","Chittorgarh","289.0","153.0","113.0","88.0","-1.0","100.0","-1.0","86.0","183.0","214.0","231.0","368.0","317.0","-1.0","285.0","149.0","809.0"
"147","1979","10","Rajasthan","Chittorgarh","319.0","163.0","137.0","102.0","-1.0","114.0","-1.0","116.0","219.0","255.0","286.0","443.0","354.0","-1.0","328.0","246.0","308.0"
"147","1980","10","Rajasthan","Chittorgarh","395.0","180.0","161.0","116.0","-1.0","124.0","-1.0","131.0","345.0","352.0","342.0","561.0","418.0","-1.0","376.0","343.0","343.0"
"147","1981","10","Rajasthan","Chittorgarh","314.0","185.0","167.0","118.0","-1.0","130.0","-1.0","131.0","257.0","276.0","404.0","543.0","359.0","-1.0","242.0","255.0","403.0"
"147","1982","10","Rajasthan","Chittorgarh","395.0","253.0","178.0","138.0","-1.0","149.0","-1.0","143.0","225.0","330.0","436.0","545.0","357.0","-1.0","375.0","240.0","473.0"
"147","1983","10","Rajasthan","Chittorgarh","426.0","166.0","175.0","117.0","-1.0","132.0","-1.0","141.0","302.0","-1.0","489.0","690.0","465.0","-1.0","-1.0","-1.0","127.2"
"147","1984","10","Rajasthan","Chittorgarh","509.0","209.0","165.0","115.0","-1.0","124.0","-1.0","148.0","395.0","378.0","-1.0","-1.0","380.0","-1.0","375.0","269.0","-1.0"
"147","1985","10","Rajasthan","Chittorgarh","427.0","-1.0","197.0","156.0","-1.0","183.0","-1.0","162.3","405.8","378.0","461.0","676.0","408.6","-1.0","406.4","391.5","477.0"
"147","1986","10","Rajasthan","Chittorgarh","746.0","348.0","184.0","159.0","180.0","185.0","-1.0","145.0","340.0","460.0","585.0","897.0","558.0","-1.0","570.0","443.0","482.0"
"147","1987","10","Rajasthan","Chittorgarh","746.0","-1.0","254.0","176.0","215.0","205.0","-1.0","212.0","462.0","675.0","779.0","1124.0","653.0","-1.0","680.0","-1.0","1190.0"
"147","1988","10","Rajasthan","Chittorgarh","348.0","-1.0","249.0","-1.0","-1.0","-1.0","-1.0","224.0","527.0","645.0","-1.0","-1.0","553.0","-1.0","525.0","448.0","-1.0"
"147","1989","10","Rajasthan","Chittorgarh","493.0","678.0","235.0","177.0","179.0","176.0","-1.0","228.0","622.0","639.0","627.0","928.0","684.0","698.0","698.0","505.0","671.0"
"147","1990","10","Rajasthan","Chittorgarh","750.0","466.0","281.0","195.0","202.0","197.0","-1.0","258.0","636.0","658.0","859.0","1223.0","692.0","-1.0","788.0","528.0","763.0"
"147","1991","10","Rajasthan","Chittorgarh","880.0","588.0","375.0","335.0","300.0","350.0","-1.0","347.0","616.0","-1.0","1162.0","1574.0","841.0","-1.0","719.0","510.0","1158.0"
"147","1992","10","Rajasthan","Chittorgarh","873.0","559.0","354.0","261.0","300.0","244.0","-1.0","254.0","606.0","1088.0","893.0","1512.0","787.0","-1.0","726.0","570.0","1202.0"
"147","1993","10","Rajasthan","Chittorgarh","867.0","538.0","439.0","286.0","301.0","295.0","-1.0","365.0","973.0","1074.0","971.0","1494.0","1003.0","-1.0","1082.0","826.0","1086.0"
"147","1994","10","Rajasthan","Chittorgarh","1200.0","661.0","346.0","354.0","-1.0","426.0","-1.0","367.0","791.0","2015.0","1151.0","1589.0","1049.0","-1.0","1100.0","-1.0","1147.0"
"147","1995","10","Rajasthan","Chittorgarh","1501.0","755.0","523.0","365.0","360.0","403.0","-1.0","400.0","780.0","-1.0","1219.0","2345.0","1059.0","-1.0","1154.0","-1.0","1794.0"
"147","1996","10","Rajasthan","Chittorgarh","1470.0","773.0","538.0","396.0","440.0","438.0","-1.0","441.0","1052.0","-1.0","1185.0","2178.0","1114.0","-1.0","1020.0","-1.0","1742.0"
"147","1997","10","Rajasthan","Chittorgarh","1360.0","-1.0","542.0","427.0","-1.0","388.0","-1.0","469.0","1124.0","1024.0","1122.0","1817.0","1169.0","-1.0","1160.0","-1.0","1482.0"
"147","1998","10","Rajasthan","Chittorgarh","-1.0","-1.0","590.0","407.0","-1.0","452.0","-1.0","529.0","990.0","-1.0","1654.0","2392.0","1089.0","-1.0","1138.0","-1.0","1569.0"
